timestamp,rule,column,investment_id,before,after,note
2026-04-12T17:27:33.165427,R2_categorical_null,customer,408501,nan,Unknown,null/junk → Unknown
2026-04-12T17:27:33.165436,R2_categorical_null,customer,408520,nan,Unknown,null/junk → Unknown
2026-04-12T17:27:33.165443,R2_categorical_null,customer,408522,nan,Unknown,null/junk → Unknown
2026-04-12T17:27:33.165450,R2_categorical_null,customer,408523,nan,Unknown,null/junk → Unknown
2026-04-12T17:27:33.165457,R2_categorical_null,customer,408466,nan,Unknown,null/junk → Unknown
2026-04-12T17:27:33.169592,R2_categorical_null,car_model,408501,nan,Unknown,null/junk → Unknown
2026-04-12T17:27:33.169601,R2_categorical_null,car_model,408520,nan,Unknown,null/junk → Unknown
2026-04-12T17:27:33.169607,R2_categorical_null,car_model,408522,nan,Unknown,null/junk → Unknown
2026-04-12T17:27:33.169614,R2_categorical_null,car_model,408523,nan,Unknown,null/junk → Unknown
2026-04-12T17:27:33.169621,R2_categorical_null,car_model,408466,nan,Unknown,null/junk → Unknown
2026-04-12T17:27:33.174995,R2_categorical_null,purchasing_l3,101033,nan,Unknown,null/junk → Unknown
2026-04-12T17:27:33.175005,R2_categorical_null,purchasing_l3,114001,nan,Unknown,null/junk → Unknown
2026-04-12T17:27:33.175013,R2_categorical_null,purchasing_l3,408370,nan,Unknown,null/junk → Unknown
2026-04-12T17:27:33.175020,R2_categorical_null,purchasing_l3,101064,nan,Unknown,null/junk → Unknown
2026-04-12T17:27:33.175027,R2_categorical_null,purchasing_l3,101065,nan,Unknown,null/junk → Unknown
2026-04-12T17:27:33.177391,R2_categorical_null,purchasing_l4,101033,nan,Unknown,null/junk → Unknown
2026-04-12T17:27:33.177399,R2_categorical_null,purchasing_l4,114001,nan,Unknown,null/junk → Unknown
2026-04-12T17:27:33.177406,R2_categorical_null,purchasing_l4,408370,nan,Unknown,null/junk → Unknown
2026-04-12T17:27:33.177413,R2_categorical_null,purchasing_l4,101064,nan,Unknown,null/junk → Unknown
2026-04-12T17:27:33.177419,R2_categorical_null,purchasing_l4,101065,nan,Unknown,null/junk → Unknown
2026-04-12T17:27:33.179671,R2_categorical_null,purchasing_l5,101033,nan,Unknown,null/junk → Unknown
2026-04-12T17:27:33.179679,R2_categorical_null,purchasing_l5,114001,nan,Unknown,null/junk → Unknown
2026-04-12T17:27:33.179685,R2_categorical_null,purchasing_l5,408370,nan,Unknown,null/junk → Unknown
2026-04-12T17:27:33.179692,R2_categorical_null,purchasing_l5,101064,nan,Unknown,null/junk → Unknown
2026-04-12T17:27:33.179699,R2_categorical_null,purchasing_l5,101065,nan,Unknown,null/junk → Unknown
2026-04-12T17:27:33.181933,R2_categorical_null,purchasing_l6,101033,nan,Unknown,null/junk → Unknown
2026-04-12T17:27:33.181941,R2_categorical_null,purchasing_l6,114001,nan,Unknown,null/junk → Unknown
2026-04-12T17:27:33.181948,R2_categorical_null,purchasing_l6,408370,nan,Unknown,null/junk → Unknown
2026-04-12T17:27:33.181955,R2_categorical_null,purchasing_l6,101064,nan,Unknown,null/junk → Unknown
2026-04-12T17:27:33.181961,R2_categorical_null,purchasing_l6,101065,nan,Unknown,null/junk → Unknown
2026-04-12T17:27:33.190190,R2_categorical_null,mpp_value_level,408501,nan,Unknown,null/junk → Unknown
2026-04-12T17:27:33.190199,R2_categorical_null,mpp_value_level,408502,nan,Unknown,null/junk → Unknown
2026-04-12T17:27:33.190206,R2_categorical_null,mpp_value_level,408503,nan,Unknown,null/junk → Unknown
2026-04-12T17:27:33.190213,R2_categorical_null,mpp_value_level,408520,nan,Unknown,null/junk → Unknown
2026-04-12T17:27:33.190220,R2_categorical_null,mpp_value_level,408521,nan,Unknown,null/junk → Unknown
2026-04-12T17:27:33.195661,R2_categorical_null,mpp_l3_analysis,408501,nan,Unknown,null/junk → Unknown
2026-04-12T17:27:33.195670,R2_categorical_null,mpp_l3_analysis,408502,nan,Unknown,null/junk → Unknown
2026-04-12T17:27:33.195677,R2_categorical_null,mpp_l3_analysis,408503,nan,Unknown,null/junk → Unknown
2026-04-12T17:27:33.195685,R2_categorical_null,mpp_l3_analysis,408521,nan,Unknown,null/junk → Unknown
2026-04-12T17:27:33.195692,R2_categorical_null,mpp_l3_analysis,408522,nan,Unknown,null/junk → Unknown
2026-04-12T17:27:33.203541,R2_categorical_null,comment,408501,nan,Unknown,null/junk → Unknown
2026-04-12T17:27:33.203549,R2_categorical_null,comment,408502,nan,Unknown,null/junk → Unknown
2026-04-12T17:27:33.203556,R2_categorical_null,comment,408503,nan,Unknown,null/junk → Unknown
2026-04-12T17:27:33.203563,R2_categorical_null,comment,408520,nan,Unknown,null/junk → Unknown
2026-04-12T17:27:33.203570,R2_categorical_null,comment,408521,nan,Unknown,null/junk → Unknown
2026-04-12T17:27:33.206168,R2_categorical_null,sustainability,408501,please select !,Unknown,null/junk → Unknown
2026-04-12T17:27:33.206176,R2_categorical_null,sustainability,408503,please select !,Unknown,null/junk → Unknown
2026-04-12T17:27:33.206183,R2_categorical_null,sustainability,408521,please select !,Unknown,null/junk → Unknown
2026-04-12T17:27:33.206190,R2_categorical_null,sustainability,408524,please select !,Unknown,null/junk → Unknown
2026-04-12T17:27:33.206197,R2_categorical_null,sustainability,408525,please select !,Unknown,null/junk → Unknown
2026-04-12T17:27:33.208996,R2_categorical_null,productive_non_productive,408501,nan,Unknown,null/junk → Unknown
2026-04-12T17:27:33.209005,R2_categorical_null,productive_non_productive,408503,nan,Unknown,null/junk → Unknown
2026-04-12T17:27:33.209012,R2_categorical_null,productive_non_productive,408521,nan,Unknown,null/junk → Unknown
2026-04-12T17:27:33.209019,R2_categorical_null,productive_non_productive,408524,nan,Unknown,null/junk → Unknown
2026-04-12T17:27:33.209026,R2_categorical_null,productive_non_productive,408525,nan,Unknown,null/junk → Unknown
2026-04-12T17:27:33.211724,R2_categorical_null,condition_of_asset,408501,nan,Unknown,null/junk → Unknown
2026-04-12T17:27:33.211732,R2_categorical_null,condition_of_asset,408503,nan,Unknown,null/junk → Unknown
2026-04-12T17:27:33.211739,R2_categorical_null,condition_of_asset,408521,nan,Unknown,null/junk → Unknown
2026-04-12T17:27:33.211746,R2_categorical_null,condition_of_asset,408524,nan,Unknown,null/junk → Unknown
2026-04-12T17:27:33.211753,R2_categorical_null,condition_of_asset,408525,nan,Unknown,null/junk → Unknown
2026-04-12T17:27:33.214826,R2_categorical_null,unit_of_measure,408501,nan,Unknown,null/junk → Unknown
2026-04-12T17:27:33.214834,R2_categorical_null,unit_of_measure,408503,nan,Unknown,null/junk → Unknown
2026-04-12T17:27:33.214840,R2_categorical_null,unit_of_measure,408521,nan,Unknown,null/junk → Unknown
2026-04-12T17:27:33.214847,R2_categorical_null,unit_of_measure,408523,nan,Unknown,null/junk → Unknown
2026-04-12T17:27:33.214854,R2_categorical_null,unit_of_measure,408524,nan,Unknown,null/junk → Unknown
2026-04-12T17:27:33.218248,R2_categorical_null,source_of_funding,408501,nan,Unknown,null/junk → Unknown
2026-04-12T17:27:33.218255,R2_categorical_null,source_of_funding,408502,nan,Unknown,null/junk → Unknown
2026-04-12T17:27:33.218262,R2_categorical_null,source_of_funding,408503,nan,Unknown,null/junk → Unknown
2026-04-12T17:27:33.218269,R2_categorical_null,source_of_funding,408521,nan,Unknown,null/junk → Unknown
2026-04-12T17:27:33.218276,R2_categorical_null,source_of_funding,408524,nan,Unknown,null/junk → Unknown
2026-04-12T17:27:33.223258,R2_categorical_null,bms_account_code,234,nan,Unknown,null/junk → Unknown
2026-04-12T17:27:33.223267,R2_categorical_null,bms_account_code,235,nan,Unknown,null/junk → Unknown
2026-04-12T17:27:33.223274,R2_categorical_null,bms_account_code,237,nan,Unknown,null/junk → Unknown
2026-04-12T17:27:33.223281,R2_categorical_null,bms_account_code,101031,nan,Unknown,null/junk → Unknown
2026-04-12T17:27:33.223288,R2_categorical_null,bms_account_code,101032,nan,Unknown,null/junk → Unknown
2026-04-12T17:27:33.228007,R9_productive_norm,productive_non_productive,408523,non productive,Non Productive,standardise productive_non_productive
2026-04-12T17:27:33.228020,R9_productive_norm,productive_non_productive,408466,non productive,Non Productive,standardise productive_non_productive
2026-04-12T17:27:33.228029,R9_productive_norm,productive_non_productive,408467,non productive,Non Productive,standardise productive_non_productive
2026-04-12T17:27:33.228038,R9_productive_norm,productive_non_productive,408469,non productive,Non Productive,standardise productive_non_productive
2026-04-12T17:27:33.228047,R9_productive_norm,productive_non_productive,408471,non productive,Non Productive,standardise productive_non_productive
2026-04-12T17:27:33.228055,R9_productive_norm,productive_non_productive,408474,non productive,Non Productive,standardise productive_non_productive
2026-04-12T17:27:33.228063,R9_productive_norm,productive_non_productive,408476,non productive,Non Productive,standardise productive_non_productive
2026-04-12T17:27:33.228073,R9_productive_norm,productive_non_productive,134001,non productive,Non Productive,standardise productive_non_productive
2026-04-12T17:27:33.228081,R9_productive_norm,productive_non_productive,134005,non productive,Non Productive,standardise productive_non_productive
2026-04-12T17:27:33.228089,R9_productive_norm,productive_non_productive,134007,non productive,Non Productive,standardise productive_non_productive
2026-04-12T17:27:33.234898,R8_boolean_norm,confirmation_required,408501,nan,Unknown,
2026-04-12T17:27:33.234912,R8_boolean_norm,confirmation_required,408502,nan,Unknown,
2026-04-12T17:27:33.234922,R8_boolean_norm,confirmation_required,408503,nan,Unknown,
2026-04-12T17:27:33.234931,R8_boolean_norm,confirmation_required,408520,nan,Unknown,
2026-04-12T17:27:33.234940,R8_boolean_norm,confirmation_required,408521,nan,Unknown,
2026-04-12T17:27:33.242488,R8_boolean_norm,already_sourced,408501,nan,Unknown,
2026-04-12T17:27:33.242501,R8_boolean_norm,already_sourced,408502,no,No,
2026-04-12T17:27:33.242510,R8_boolean_norm,already_sourced,408503,nan,Unknown,
2026-04-12T17:27:33.242519,R8_boolean_norm,already_sourced,408520,no,No,
2026-04-12T17:27:33.242528,R8_boolean_norm,already_sourced,408521,nan,Unknown,
2026-04-12T17:27:33.249559,R8_boolean_norm,already_sourced_2,408501,no,No,
2026-04-12T17:27:33.249571,R8_boolean_norm,already_sourced_2,408502,no,No,
2026-04-12T17:27:33.249581,R8_boolean_norm,already_sourced_2,408503,no,No,
2026-04-12T17:27:33.249589,R8_boolean_norm,already_sourced_2,408520,no,No,
2026-04-12T17:27:33.249598,R8_boolean_norm,already_sourced_2,408521,no,No,
2026-04-12T17:27:33.256636,R8_boolean_norm,lcc_capable,408501,0,No,
2026-04-12T17:27:33.256648,R8_boolean_norm,lcc_capable,408502,no,No,
2026-04-12T17:27:33.256657,R8_boolean_norm,lcc_capable,408503,0,No,
2026-04-12T17:27:33.256665,R8_boolean_norm,lcc_capable,408520,no,No,
2026-04-12T17:27:33.256674,R8_boolean_norm,lcc_capable,408521,0,No,
2026-04-12T17:27:33.263589,R8_boolean_norm,realized_lcc_2526,408501,??,Unknown,
2026-04-12T17:27:33.263602,R8_boolean_norm,realized_lcc_2526,408502,yes,Yes,
2026-04-12T17:27:33.263612,R8_boolean_norm,realized_lcc_2526,408503,??,Unknown,
2026-04-12T17:27:33.263621,R8_boolean_norm,realized_lcc_2526,408520,no,No,
2026-04-12T17:27:33.263629,R8_boolean_norm,realized_lcc_2526,408521,??,Unknown,
2026-04-12T17:27:33.267795,R6_true_duplicate,investment_id,101054,true_duplicate,dropped,same id+plant+description — keeping last
2026-04-12T17:27:33.267803,R6_true_duplicate,investment_id,101054,true_duplicate,dropped,same id+plant+description — keeping last
2026-04-12T17:27:33.267808,R6_true_duplicate,investment_id,105036,true_duplicate,dropped,same id+plant+description — keeping last
2026-04-12T17:27:33.267813,R6_true_duplicate,investment_id,105036,true_duplicate,dropped,same id+plant+description — keeping last
